id,category,harga,jumlah_kamar,jumlah_kamar_mandi,luas_garasi,luas_bangunan,luas_lahan,name,link,daerah,lon,lat
AP635F41CCD0E14ID,apartment,475000000,1,1,475,23.7,,2 unit apartemen studio,https://www.lamudi.co.id/2-unit-apartemen-studio-166718714826.html,Depok,106.83366465934,-6.3774395279305
KO63524CB0519BEID,kos,2500000000,13,13,,250,99,Apart Kost 300 Meter Dari Pintu Vokasi UI Universitas Indonesia,https://www.lamudi.co.id/apart-kost-300-meter-dari-pintu-vokasi-ui-universi-166633796835.html,Depok,106.8169369,-6.3710743
HO637077D31AA59ID,house,2596000000,3,2,2,134,120,cluster murah milenial,https://www.lamudi.co.id/cluster-murah-milenial-166831509160.html,Depok,106.8018,-6.32283
LA636DE217CB603ID,land,275000000,,,,,102,(RBI) Depok Tanah Kavling 102 M² SHM BU,https://www.lamudi.co.id/rbi-depok-tanah-kavling-102-m-shm-bu-166814568754.html,Depok,106.77787,-6.40311
HO6304ACBFC7DBDID,house,1050000000,3,2,1,154,83,Dijual Rumah Siap Huni di Pondok Mandala 1 Dekat ke Margonda Depok,https://www.lamudi.co.id/dijual-rumah-siap-huni-di-pondok-mandala-1-dekat-k-16612507510.html,Depok,106.84679075355,-6.3701729413379
HO62B2D27B2E5B5ID,house,600000000,2,1,,45,72,Avani Gyoen - Arco Sawangan ,https://www.lamudi.co.id/avani-gyoen-arco-sawangan-1.html,Depok,106.75698452259,-6.4331976666903
HO628726A9127FBID,house,731400000,2,1,1,42,89,"Perumahan strategis akses tol sawangan, DP 0% BOOKING FEE 3JT FREE BIAYA BIAYA",https://www.lamudi.co.id/perumahan-strategis-akses-tol-sawangan-dp-0-booking-fee-3jt-free-biaya-biaya.html,Depok,106.76878782788,-6.4081324434564
LA628D659E0C31CID,land,151775000,,,,,65,Tanah Siap Bangun Luas 50 mtr SHM dekat Pintu Toll Pondok Cabe,https://www.lamudi.co.id/tanah-siap-bangun-luas-50-mtr-shm-dekat-pintu-toll-pondok-cabe.html,Depok,106.7662125753,-6.4031821175077
HO62B0082595747ID,house,870000000,3,1,1,131,140,Dijual Rumah Siap Huni di Jalan Sawo Pondok Petir Dekat RS Brawijaya,https://www.lamudi.co.id/dijual-rumah-siap-huni-di-jalan-sawo-pondok-petir-dekat-rs-brawijaya-1.html,Depok,106.74433009765,-6.3628415170114
CO619769EB9823BID,commercial-1,10750000000,,,,600,3597,Dijual : Tanah dan Bangunan,https://www.lamudi.co.id/dijual-tanah-dan-bangunan-27.html,Indramayu,108.2306383,-6.4272985
HO6348DD00DE26AID,house,619000000,2,2,1,48,65,Rumah Minimalis 2 Lantai Berkualitas Pusat Cirebon,https://www.lamudi.co.id/rumah-minimalis-2-lantai-berkualitas-pusat-cirebon-166571955229.html,Indramayu,108.38,-6.35722
HO622986DB061C1ID,house,250000000,2,2,1,54,102,Rumah murah dan strategis untuk investasi,https://www.lamudi.co.id/rumah-murah-dan-strategis-untuk-investasi.html,Indramayu,108.08348545354,-6.324348258982
HO62FC8BFB8857FID,house,1195000000,3,2,2,82,112,2unit Terakhir Rumah Tipe Valencia,https://www.lamudi.co.id/2unit-terakhir-rumah-tipe-valencia-166071807543.html,Indramayu,108.32596523285,-6.327669618505
HO62FF0E13BC49BID,house,1070000000,3,2,2,82,136,3 Pilihan Tampak Depan Rumah Di Kedawung Regency 3 Cirebon,https://www.lamudi.co.id/3-pilihan-tampak-depan-rumah-di-kedawung-regency-3-166088245192.html,Indramayu,108.31528,-6.47472
HO62B29AA569560ID,house,900000000,3,2,2,82,115,Rumah Posisi Di Depan Jual Rumah Kedawung Regency 3 Bebas Desain Ruang,https://www.lamudi.co.id/rumah-posisi-di-depan-jual-rumah-kedawung-regency-165936527426.html,Indramayu,108.32,-6.32639
HO62CFC38361A36ID,house,1190000000,3,2,2,82,112,Cukup Boking Fee 5jt Sudah Bisa Proses Rumah 2Lantai Di Greenland,https://www.lamudi.co.id/cukup-boking-fee-5jt-sudah-bisa-proses-rumah-2lantai-di-greenland.html,Indramayu,108.32442028046,-6.3290345414173
HO62F323095029DID,house,870000000,3,2,1,78,90,Perumahan Cluster Termurah Di Kota Cirebon,https://www.lamudi.co.id/perumahan-cluster-termurah-di-kota-cirebon-166010138541.html,Indramayu,108.45194,-6.46222
HO632E9D3043BDDID,house,950000000,3,2,2,82,115,"Rumah 2 lantai Harga 900jutaan Di Kedawung, Cirebon",https://www.lamudi.co.id/rumah-2-lantai-harga-900jutaan-di-kedawung-cirebon-166399928093.html,Indramayu,108.16806,-6.39583
HO6323FB3E53561ID,house,950000000,3,2,2,82,115,Promo Penghabisan Perumahan Kedawung Regency 3 Cirebon- Harga 900jtaan,https://www.lamudi.co.id/promo-penghabisan-perumahan-kedawung-regency-3-cir-16633024621.html,Indramayu,108.31611,-6.33417
HO637EE64125B0AID,house,720000000,3,2,2,60,99,Rumah Eksklusif 1 Lantai Cirebon Pusat,https://www.lamudi.co.id/rumah-eksklusif-1-lantai-cirebon-pusat-166926086530.html,Indramayu,108.32797271961,-6.3334989498472
HO61ECDA04BC5E2ID,house,550000000,3,3,5,75,84,Anda cari rumah mewah tapi harga terjangkau? Kami adalah solusinya!!,https://www.lamudi.co.id/anda-cari-rumah-mewah-tapi-harga-terjangkau-kami-adalah-solusinya.html,Indramayu,108.33333,-6.35
HO61F4EFE9802BBID,house,750000000,3,3,5,75,84,Rumah yg nyaman?dg view Indah? emeralda resort solusinya,https://www.lamudi.co.id/rumah-yg-nyaman-dg-view-indah-emeralda-resort-solusinya.html,Indramayu,106.905751,-6.998395
HO61F711540D499ID,house,921000000,3,3,5,75,8.5,Nikmati sunrise secara eksklusif di hunian dah view perbukitan,https://www.lamudi.co.id/nikmati-sunrise-secara-eksklusif-di-hunian-dah-view-perbukitan.html,Indramayu,108.31361,-6.36444
LA634796DF743EBID,land,172800000,,,,,96,Tanah Kavling Area Balongan Indramayu Include Fasum Depan Jalan Raya,https://www.lamudi.co.id/tanah-kavling-area-balongan-indramayu-include-fasu-166563606316.html,Indramayu,108.35866,-6.37822
CO6361EBD18BDB5ID,commercial-1,500000000,,,,236,336,Rumah Kios Pinggir Jalan Raya Kroya Indramayu Cocok Untuk Usaha ,https://www.lamudi.co.id/rumah-kios-pinggir-jalan-raya-kroya-indramayu-coco-166736174586.html,Indramayu,108.06119871055,-6.5019446490713
LA63203A9899548ID,land,1050000000,,,,,3000,Tanah Industri Pinggir Jalan Raya Sanca Dekat Sungai,https://www.lamudi.co.id/tanah-industri-pinggir-jalan-raya-sanca-dekat-sung-166305653636.html,Indramayu,107.94703797891,-6.5957431045863
LA63182A60D5A0EID,land,860000000,,,,,2456,Tanah Strategis Bangun Ruang Usaha Pinggir Jalan Raya Gabuswetan,https://www.lamudi.co.id/tanah-strategis-bangun-ruang-usaha-pinggir-jalan-r-166252809630.html,Indramayu,108.07729423279,-6.4474299883655
LA63469D7394CF6ID,land,280000000,,,,,140,Aset Cicilan 12x Tanpa Bunga Lemahmekar Indramayu ,https://www.lamudi.co.id/aset-cicilan-12x-tanpa-bunga-lemahmekar-indramayu-166557221147.html,Indramayu,108.335,-6.33111
CO63007B9F01F93ID,commercial-1,2500000000,,,,1200,3000,"Hatchery, Pembenihan Ikan dan Udang Pinggir Jalan Pantura Dan Laut",https://www.lamudi.co.id/hatchery-pembenihan-ikan-dan-udang-pinggir-jalan-p-16609760314.html,Indramayu,108.06528315274,-6.3174823333409
HO5FFD67511C6A2ID,house,1700000000,2,2,,136,947,Dijual Rumah di Kota Indramayu,https://www.lamudi.co.id/dijual-rumah-di-kota-indramayu.html,Indramayu,108.27806,-6.40111
HO62B9166BDAC31ID,house,929000000,3,1,2,65,126,Rumah Murah Cirebon View Pemandangan Gunung Ciremai,https://www.lamudi.co.id/rumah-murah-cirebon-view-pemandangan-gunung-ciremai.html,Indramayu,108.51085987052,-6.7528847257638
HO62313916DEB8BID,house,360000000,2,2,,45,91,Rumah 2 Lantai Bernuansa Jepang Dekat Bandara Bijb & Tol Cisumdawu,https://www.lamudi.co.id/rumah-2-lantai-bernuansa-jepang-dekat-bandara-bijb-tol-cisumdawu-27.html,Indramayu,107.95556,-6.34361
LA63186AF613628ID,land,615000000,,,,,1054,Tanah Strategis Pinggir Jalan Widasari Cocok untuk Usaha atau Gudang,https://www.lamudi.co.id/tanah-strategis-pinggir-jalan-widasari-cocok-untuk-166254463068.html,Indramayu,108.29774569795,-6.4992719168821
HO62313D8F0DDC4ID,house,360000000,2,2,,45,91,Rumah 2 Lantai Bernuansa Jepang Dekat Bandara Bijb & Tol Cisumdawu,https://www.lamudi.co.id/rumah-2-lantai-bernuansa-jepang-dekat-bandara-bijb-tol-cisumdawu-30.html,Indramayu,108,-6.38333
LA630193315B648ID,land,918000000,,,,,918,Tanah Strategis Pinggir Jalan Pantura Losarang Cocok Untuk Usaha,https://www.lamudi.co.id/tanah-strategis-pinggir-jalan-pantura-losarang-coc-166104760185.html,Indramayu,108.15915132649,-6.3954648952646
LA632EA198AE428ID,land,84000000,,,,,84,Kavling Tanah Indramayu Kota; 12x Angsur Non Bunga,https://www.lamudi.co.id/kavling-perumahan-indramayu-166400040830.html,Indramayu,108.34786000678,-6.3253070957575
LA6368A50B3DD0EID,land,80000000,,,,,90,Tanah Murah Dekat Pantai Karangsong Indramayu,https://www.lamudi.co.id/tanah-murah-dekat-pantai-karangsong-indramayu-166780237986.html,Indramayu,108.33233,-6.32087
LA6377421DBB02DID,land,87400000,,,,,92,Tanah Kavling Indramayu Area Juntinyuat Harga Promo Bisa Angsur 6 x ,https://www.lamudi.co.id/tanah-kavling-indramayu-area-juntinyuat-harga-prom-166876009348.html,Indramayu,108.44028,-6.43583
LA6382081351738ID,land,84000000,,,,,84,"Dekat UNWIR Indramayu, Tanah Kapling Murah",https://www.lamudi.co.id/dekat-unwir-indramayu-tanah-kapling-murah-166946613117.html,Indramayu,108.35232,-6.32246
HO6365CA9787890ID,house,400000000,2,2,,60,100,SUKAWANA VILLAS HARGA PROMO 50 JUTA DEKAT BANDARA BIJB & TOL CISUMDAWU,https://www.lamudi.co.id/sukawana-villas-harga-promo-50-juta-dekat-bandara-166761538348.html,Indramayu,107.94444,-6.45917
LA618A322D2C9EEID,land,321036000,,,,,124,Tanah Kavling Murah Majalengka Dekan Tol Cisundawu  Hanya 2jt-an,https://www.lamudi.co.id/tanah-kavling-murah-majalengka-dekan-tol-cisundawu-hanya-2jt-an.html,Indramayu,108.323302,-6.360245
LA6257A09E029A1ID,land,250000000,,,,,812,Dijual Tanah darat murah dan strategis di dekat stasiun Haurgelis Indramayu,https://www.lamudi.co.id/dijual-tanah-darat-murah-dan-strategis-di-dekat-stasiun-haurgelis-indramayu.html,Indramayu,107.9294815,-6.5673862
HO61F8B93652858ID,house,300000000,2,2,1,45,90,RUMAH 2 LANTAI DI BANDARA KERTAJATI HARGA DISKON HANYA 300JTAN ,https://www.lamudi.co.id/rumah-2-lantai-di-bandara-kertajati-harga-diskon-h-165908534218.html,Indramayu,108.32861,-6.32972
HO630589ABC391AID,house,140000000,2,1,15,36,72,Rumah Bersubsidi Strategis Di Patrol,https://www.lamudi.co.id/rumah-bersubsidi-strategis-di-patrol-166130730714.html,Indramayu,107.99075805592,-6.3189993800913
HO61B066EA72CCBID,house,250000000,2,1,,45,69,Rumah Di Indramayu - Green Village Gabuswetan - Rumah Komersil Murah,https://www.lamudi.co.id/rumah-di-indramayu-green-village-gabuswetan-rumah-komersil-murah.html,Indramayu,108.080126,-6.425363
HO6231396CE9A69ID,house,360000000,2,2,,45,91,Rumah 2 Lantai Bernuansa Jepang Dekat Bandara Bijb & Tol Cisumdawu,https://www.lamudi.co.id/rumah-2-lantai-bernuansa-jepang-dekat-bandara-bijb-tol-cisumdawu-28.html,Indramayu,108.3525,-6.53778
HO6231344670B28ID,house,360000000,2,2,,45,91,Rumah 2 Lantai Bernuansa Jepang Dekat Bandara Bijb & Tol Cisumdawu,https://www.lamudi.co.id/rumah-2-lantai-bernuansa-jepang-dekat-bandara-bijb-tol-cisumdawu-24.html,Indramayu,108.04778,-6.43889
LA6301DD3987DD7ID,land,1600000000,,,,,4400,Tanah Pinggir Jalan Raya Anjatan Strategis Bangun Ruang Usaha,https://www.lamudi.co.id/tanah-pinggir-jalan-raya-anjatan-strategis-bangun-166106655379.html,Indramayu,107.95980831781,-6.3374697747324
HO632E7A140CB97ID,house,1163000000,3,2,2,89,117,Dijual Rumah Mewah Kota Cirebon Siap Bangun,https://www.lamudi.co.id/dijual-rumah-mewah-kota-cirebon-siap-bangun-166399029220.html,Indramayu,108.6311,-6.8017
LA632697ED724CDID,land,526000000,,,,,526,Tanah Strategis Bangun Ruang Usaha Pinggir Jalan Raya Losarang,https://www.lamudi.co.id/tanah-strategis-bangun-ruang-usaha-pinggir-jalan-r-166347364524.html,Indramayu,108.16008624789,-6.3959970225476
LA6384D9724F6E3ID,land,87400000,,,,,92,Kavling Tanah Juntinyuat Dekat Kampus Yabujah Indramayu: 80 Jt-an,https://www.lamudi.co.id/kavling-tanah-juntinyuat-dekat-kampus-yabujah-indr-166965080255.html,Indramayu,108.40847093481,-6.470944804863
HO5FB602D5765C4ID,house,1038000000,3,2,1,78,96,Rumah Baru 2 lantai Mewah di Cirebon,https://www.lamudi.co.id/rumah-baru-2-lantai-mewah-di-cirebon.html,Indramayu,108.15083,-6.48778
LA6384D3823EA28ID,land,65000000,,,,,100,Kavling Tanah Lelea Indramayu 60 Jt-an; Angsur 12x Tanpa Bunga,https://www.lamudi.co.id/kavling-tanah-lelea-indramayu-60-jt-an-angsur-12x-166964928285.html,Indramayu,108.25625655312,-6.4145147757761
LA6368B5B9B80DEID,land,84000000,,,,,102,Jual Tanah  Cicilan 12 X Tanpa Bunga Deket Surya Toserba Indramayu ,https://www.lamudi.co.id/jual-tanah-cicilan-12-x-tanpa-bunga-deket-surya-to-166780664982.html,Indramayu,108.31794006872,-6.3242857350408
HO630585C25ECCFID,house,150000000,2,1,15,72,72,Rumah Strategsi Komplek Pinggir Jalan Pantura Patrol,https://www.lamudi.co.id/rumah-strategsi-komplek-pinggir-jalan-pantura-patr-166130630658.html,Indramayu,108.00804133168,-6.3155500345375
HO619D21343EC43ID,house,1500000000,6,4,3,250,365,Rumah Indramayu Siap Huni,https://www.lamudi.co.id/rumah-indramayu-siap-huni.html,Indramayu,108.32722,-6.32583
LA63724DE875AB0ID,land,94080000,,,,,90,"Kavling Kota Indramayu, 7 Menit Bundaran Kijang, 1 Jt/m",https://www.lamudi.co.id/kavling-kota-indramayu-7-menit-bundaran-kijang-1-j-166843543273.html,Indramayu,108.287545,-6.392695
LA6361FAA1100F3ID,land,65000000,,,,,100,"Tanah Lelea Indramayu, Deket Majlis AL- Ijudin, Luas Ideal BPN",https://www.lamudi.co.id/tanah-lelea-indramayu-deket-majlis-al-ijudin-luas-166736553782.html,Indramayu,108.24889,-6.42694
LA63257A1480107ID,land,600000000,,,,,1400,Tanah Pinggir Jalan Larangan Lelea Cocok untuk Bangun Ruang Usaha,https://www.lamudi.co.id/tanah-pinggir-jalan-larangan-lelea-cocok-untuk-ban-166340046873.html,Indramayu,108.24364795317,-6.438984949341
LA6366E199EAB81ID,land,109000000,,,,,364,Tanah untuk Usaha dan Rumah Pinggir Jalan Janggot Gamtar Indramayu,https://www.lamudi.co.id/tanah-untuk-usaha-dan-rumah-pinggir-jalan-janggot-166768680962.html,Indramayu,107.97967147486,-6.5211724121243
LA6314A1E283A81ID,land,375000000,,,,,750,Tanah Strategis Bangun Ruang Usaha Pinggir Jalan Pantura Losarang,https://www.lamudi.co.id/tanah-strategis-bangun-ruang-usaha-pinggir-jalan-p-166229654623.html,Indramayu,108.18024707905,-6.3955901736661
LA6301C0DC4D305ID,land,250000000,,,,,560,Tanah Strategis Bangun Ruang Usaha Pinggir Jalan Raya Kroya Sukamelang,https://www.lamudi.co.id/tanah-strategis-bangun-ruang-usaha-pinggir-jalan-r-166105929269.html,Indramayu,108.06733118991,-6.4817581619113
LA635C922405507ID,land,277000000,,,,,616,Tanah Untuk Rumah Atau Ruang Usaha Pinggir Jalan Pejaten Sukaslamet .,https://www.lamudi.co.id/tanah-untuk-rumah-atau-ruang-usaha-pinggir-jalan-p-166701110880.html,Indramayu,108.01039259845,-6.5566237076308
CO630480161CA16ID,commercial-1,1750000000,,,,350,500,Rumah Kios Strategis Di Indramayu Kota,https://www.lamudi.co.id/rumah-kios-strategis-di-indramayu-kota-166123931835.html,Indramayu,108.32641894872,-6.3283830700169
LA61F75D9C07BECID,land,230000000,,,,,650,"Dijual Tanah Cepat di Nambo, Gantar, Jawa Barat",https://www.lamudi.co.id/dijual-tanah-cepat-di-nambo-gantar-jawa-barat.html,Indramayu,107.96428881012,-6.5022707
LA630048729780CID,land,10000000000,,,,,50000,Tanah Industri Strategis Pinggir Jalan Alternatip Subang Cikamurang,https://www.lamudi.co.id/tanah-industri-strategis-pinggir-jalan-alternatip-166096293069.html,Indramayu,107.90691611567,-6.5735099214839
LA63074E6F9DFCBID,land,466000000,,,,,1302,Tanah Pinggir Jalan Gantar Sanca Cocok untuk Usaha dan Industri,https://www.lamudi.co.id/tanah-pinggir-jalan-gantar-sanca-cocok-untuk-usaha-166142321519.html,Indramayu,107.9558296039,-6.5836174804349
LA6314A4F6B00C6ID,land,790000000,,,,,1579,Tanah Strategis Bangun Gudang Pinggir Jalan Raya Gabuswetan,https://www.lamudi.co.id/tanah-strategis-bangun-gudang-pinggir-jalan-raya-g-166229733494.html,Indramayu,108.076822164,-6.4420568262698
LA631F25D27ECB2ID,land,500000000,,,,,150,Tanah Dan Bangunan Strategis untuk Usaha Pinggir Pantura Losarang,https://www.lamudi.co.id/tanah-dan-bangunan-strategis-untuk-usaha-pinggir-p-16629856821.html,Indramayu,108.16019218528,-6.3958783573319
HO63004578881F6ID,house,270000000,2,2,30,80,113,"Hunian Strategis , Hook Di Komplek Pinggir Jalan Pantura Patrol",https://www.lamudi.co.id/hunian-strategis-hook-di-komplek-pinggir-jalan-pan-166096216887.html,Indramayu,108.00946855738,-6.3160545986554
HO6304598E49622ID,house,1200000000,3,2,100,144,905,Rumah Pinggir Jalan Raya Gabuswetan Cocok Untuk Usaha Dan Kantor,https://www.lamudi.co.id/rumah-pinggir-jalan-raya-gabuswetan-cocok-untuk-us-166122945493.html,Indramayu,108.07757044274,-6.4406620808852
LA631833F8D3F08ID,land,7590000000,,,,,33000,Tanah Strategis Bangun Gudang Dekat Jalan Pantura Losarang,https://www.lamudi.co.id/tanah-strategis-bangun-gudang-dekat-jalan-pantura-166253055277.html,Indramayu,108.15051926553,-6.3908814555496
LA636FEF37173EFID,land,80000000,,,,,90,Tanah Kavling Karangsong Indramayu,https://www.lamudi.co.id/tanah-kavling-karangsong-indramayu-166828011932.html,Indramayu,108.35205,-6.30943
LA636FF0651CA7BID,land,168000000,,,,,84,Tanah Kavling Balongan Indramayu,https://www.lamudi.co.id/tanah-kavling-balongan-indramayu-16682804212.html,Indramayu,108.35775,-6.35056
LA637396A4ED1C7ID,land,65000000,,,,,100,Kapling Dijual Dekat Pasar Lelea Indramayu,https://www.lamudi.co.id/kapling-dijual-dekat-pasar-lelea-indramayu-166851958829.html,Indramayu,108.24269,-6.44237
LA63787AC8A4A7FID,land,192000000,,,,,96,"Beli Tanah, Dekat Polsek Balongan",https://www.lamudi.co.id/beli-tanah-dekat-polsek-balongan-166884013633.html,Indramayu,108.31829,-6.35368
LA63787B4EB364AID,land,280000000,,,,,140,"Dekat Kampus Unwir, Tanah Cocok Untuk Kosan",https://www.lamudi.co.id/dekat-kampus-unwir-tanah-cocok-untuk-kosan-16688402709.html,Indramayu,108.33272,-6.3342
LA6366DAFEA79A5ID,land,200000000,,,,,420,Tanah Pinggir Jalan Gantar Sukaslamet Cocok untuk Usaha atau Rumah,https://www.lamudi.co.id/tanah-pinggir-jalan-gantar-sukaslamet-cocok-untuk-166768511858.html,Indramayu,107.9801276116,-6.5229250275856
CO635862C4384A6ID,commercial-1,8000000000,,,,2000,11000,Dijual gudang ex pabrik beras di Indramayu Jawa Barat dkt stasiun Jatibarang,https://www.lamudi.co.id/dijual-gudang-ex-pabrik-beras-di-indramayu-jawa-ba-166673683677.html,Indramayu,108.29139,-6.46694
LA636498A4A53CEID,land,800000000,,,,,4030,Tanah Untuk Usaha Atau Perumahan Pinggir Jalan Gantar Indramayu ,https://www.lamudi.co.id/tanah-untuk-usaha-atau-perumahan-pinggir-jalan-gan-166753706047.html,Indramayu,107.97304188214,-6.5264574251273
LA636FEE2CE72B2ID,land,70000000,,,,,100,Tanah Kavling Lelea Indramayu,https://www.lamudi.co.id/tanah-kavling-lelea-indramayu-166827985271.html,Indramayu,108.24216,-6.44325
LA632004C801F8AID,land,1750000000,,,,,3500,Tanah Untuk industri Atau Gudang Pinggir Jalan Alternatip Sanca,https://www.lamudi.co.id/tanah-untuk-industri-atau-gudang-pinggir-jalan-alt-166304276090.html,Indramayu,107.95678456153,-6.5919585579785
LA638208AACCFD2ID,land,87000000,,,,,92,Kapling Dekat Tugu Karangampek Siap Bangun,https://www.lamudi.co.id/kapling-dekat-tugu-karangampek-siap-bangun-166946628284.html,Indramayu,108.43481,-6.42687
LA63823DF8DB1EDID,land,84000000,,,,,84,Jual Tanah Kavling Dekat Wisata Pantai Karangsong,https://www.lamudi.co.id/jual-tanah-kavling-dekat-wisata-pantai-karangsong-16694799282.html,Indramayu,108.32983,-6.31466
LA6368A33257C20ID,land,87400000,,,,,92,Kavling Indramayu Siap Bangun Area Juntinyuat Sertifikat Pecah ,https://www.lamudi.co.id/kavling-indramayu-siap-bangun-area-juntinyuat-sert-166780190638.html,Indramayu,108.39483,-6.46766
LA6325967299564ID,land,3500000000,,,,,7000,Tanah dan Empang Strategis Bangun Gudang Pinggir Jalan Raya Losarang,https://www.lamudi.co.id/tanah-dan-empang-strategis-bangun-gudang-pinggir-j-166340773042.html,Indramayu,108.2003965762,-6.3975319223134
LA637E9B0144A14ID,land,7500000000,,,,,12500,Tanah Industri Pinggir Jalan Pantura Losarang dekat Pertamina,https://www.lamudi.co.id/tanah-industri-pinggir-jalan-pantura-losarang-deka-166924160166.html,Indramayu,108.18936353933,-6.3982191020845
LA637E3BFB014DEID,land,87000000,,,,,92,Kapling Siap Bangun Juntinyuat Indramayu,https://www.lamudi.co.id/kapling-siap-bangun-juntinyuat-indramayu-166921727585.html,Indramayu,108.40776,-6.45542
LA6373971AACDEFID,land,87400000,,,,,92,"Tanah Juntinyuat, Angsur 12x Tanpa Bunga",https://www.lamudi.co.id/tanah-juntinyuat-angsur-12x-tanpa-bunga-16685197069.html,Indramayu,108.40154,-6.45567
LA635F87CB14976ID,land,49000000,,,,,98,Kavling Strategis Dekat Kota Gantar Tanpa DP Di Angsur Sampai Tahun,https://www.lamudi.co.id/kavling-strategis-dekat-kota-gantar-tanpa-dp-di-an-166720506757.html,Indramayu,107.99046417615,-6.5103863143956
LA63724D6A69EE8ID,land,75000000,,,,,84,"Kavling Murah Tanpa Bunga, Dekat RM. Panorama",https://www.lamudi.co.id/kavling-murah-tanpa-bunga-dekat-rm-panorama-166843530687.html,Indramayu,108.3536,-6.32134
HO6306EBF60B94AID,house,1055000000,3,2,2,82,147,Rumah Minimalis Modern Cirebon Kedawung Regency 3,https://www.lamudi.co.id/rumah-minimalis-modern-cirebon-kedawung-regency-3-166139800688.html,Indramayu,108.32361,-6.32
HO630479635E8CAID,house,750000000,4,3,50,250,287,Rumah Strategis Dekat Kantor DPRD Indramayu .,https://www.lamudi.co.id/rumah-strategis-dekat-kantor-dprd-indramayu-166123760399.html,Indramayu,108.33932745508,-6.3441344111509
LA60055E16B04A1ID,land,50000000000,,,,,200000,DI JUAL LAHAN ZONA INDUSTRI DI INDRAMAYU,https://www.lamudi.co.id/di-jual-lahan-zona-industri-di-indramayu.html,Indramayu,108.32989,-6.3479
